STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-02-28,0,83,88.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-02-28,0,59,71.0,48
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-02-28,0,81,89.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-01,0,82,88.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-01,0,83,89.0,79
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-01,0,61,74.0,47
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-01,0,81,91.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-02,0,83,91.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-02,0,83,91.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-02,0,63,96.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-02,0,81,96.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-03,0,88,96.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-03,0,82,87.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-03,0,84,92.0,53
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-03,0,63,73.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-03,0,83,92.0,53
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-04,0,85,96.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-04,0,82,88.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-04,0,82,88.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-04,0,61,73.0,50
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-04,0,81,92.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-05,0,85,92.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-05,0,83,92.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-05,0,84,92.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-05,0,63,95.0,51
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-05,0,81,95.0,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-06,0,86,95.0,77
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-06,0,84,93.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-06,0,84,89.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-06,0,63,73.0,52
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-06,0,83,90.0,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-07,0,86,96.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-07,0,83,92.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-07,0,84,89.0,79
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-07,0,64,75.0,50
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-07,0,83,90.0,50
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-08,0,83,91.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-08,0,85,90.0,79
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-08,0,62,75.0,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-08,0,83,90.0,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-09,0,88,96.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-09,0,83,90.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-09,0,83,89.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-09,0,63,73.0,48
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-09,0,83,91.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-10,0,86,96.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-10,0,83,90.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-10,0,84,90.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-10,0,62,71.0,48
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-10,0,83,92.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-11,0,87,94.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-11,0,84,90.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-11,0,84,89.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-11,0,61,71.0,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-11,0,82,96.0,69
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-12,0,83,96.0,69
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-12,0,83,96.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-12,0,83,96.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-12,0,61,96.0,45
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-12,0,81,96.0,70
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-13,0,83,96.0,70
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-13,0,84,96.0,79
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-13,0,84,96.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-13,0,62,96.0,51
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-13,0,82,96.0,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-14,0,86,96.0,76
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-14,0,82,89.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-14,0,84,90.0,79
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-14,0,63,74.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-14,0,84,98.0,54
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-15,0,90,98.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-15,0,83,90.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-15,0,85,91.0,79
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-15,0,62,77.0,49
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-15,0,83,95.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-16,0,83,95.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-16,0,83,95.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-16,0,61,95.0,50
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-16,0,83,95.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-17,0,84,95.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-17,0,84,96.0,80
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-17,0,81,96.0,80
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-17,0,60,96.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-17,0,82,96.0,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-18,0,86,96.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-18,0,84,90.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-18,0,83,90.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-18,0,61,73.0,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-18,0,83,96.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-19,0,88,99.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-19,0,84,91.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-19,0,83,89.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-19,0,60,72.0,48
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-19,0,83,97.0,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-20,0,87,99.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-20,0,83,91.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-20,0,85,91.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-20,0,60,73.0,44
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-20,0,82,92.0,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-21,0,84,92.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-21,0,83,92.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-21,0,83,92.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-21,0,58,92.0,49
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-21,0,81,92.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-22,0,84,92.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-22,0,85,92.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-22,0,61,92.0,51
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-22,0,83,92.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-23,0,83,92.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-23,0,81,90.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-23,0,60,73.0,73
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-23,0,83,91.0,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-24,0,88,99.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-24,0,83,91.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-24,0,84,91.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-24,0,64,73.0,45
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-24,0,83,91.0,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-25,0,87,100.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-25,0,83,90.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-25,0,84,90.0,79
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-25,0,63,72.0,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-25,0,84,99.0,69
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-26,0,83,99.0,69
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-26,0,83,99.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-26,0,83,99.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-26,0,63,99.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-26,0,82,99.0,69
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-27,0,87,99.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-27,0,83,91.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-27,0,84,91.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-27,0,61,76.0,42
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-27,0,82,93.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-28,0,83,91.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-28,0,84,92.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-28,0,63,73.0,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-28,0,82,92.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-29,0,80,92.0,72
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-29,0,83,91.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-29,0,62,74.0,52
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-29,0,82,92.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-30,0,82,92.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-30,0,84,92.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-30,0,61,85.80520224590352,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-30,0,83,85.80520224590352,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-31,0,88,85.80520224590352,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-03-31,0,84,96.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-03-31,0,85,90.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-03-31,0,62,75.0,46
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-03-31,0,85,92.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-01,0,90,99.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-01,0,85,93.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-01,0,85,90.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-01,0,63,75.0,49
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-01,0,85,92.0,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-02,0,90,98.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-02,0,86,93.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-02,0,85,90.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-02,0,62,75.0,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-02,0,85,92.0,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-03,0,87,99.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-03,0,84,92.0,72
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-03,0,85,91.0,79
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-03,0,61,74.0,46
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-03,0,84,92.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-04,0,88,92.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-04,0,83,92.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-04,0,85,92.0,79
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-04,0,61,98.0,45
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-04,0,85,98.0,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-05,0,91,98.0,76
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-05,0,86,92.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-05,0,87,92.0,79
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-05,0,63,74.0,49
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-05,0,86,93.0,76
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-06,0,83,93.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-06,0,85,93.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-06,0,60,98.0,50
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-06,0,84,98.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-07,0,87,98.0,77
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-07,0,84,94.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-07,0,85,92.0,80
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-07,0,61,74.0,51
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-07,0,85,93.0,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-08,0,86,93.0,76
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-08,0,84,93.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-08,0,85,93.0,81
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-08,0,59,93.0,50
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-08,0,84,93.0,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-09,0,87,99.0,76
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-09,0,86,99.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-09,0,85,99.0,81
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-09,0,63,99.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-09,0,85,99.0,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-10,0,89,99.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-10,0,87,94.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-10,0,87,92.0,79
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-10,0,63,72.0,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-10,0,87,94.0,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-11,0,86,95.0,78
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-11,0,87,95.0,79
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-11,0,86,92.0,79
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-11,0,63,71.0,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-11,0,86,93.0,79
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-12,0,92,99.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-12,0,87,94.0,79
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-12,0,86,92.0,79
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-12,0,65,75.0,49
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-12,0,87,94.0,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-13,0,90,97.0,77
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-13,0,87,93.0,79
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-13,0,85,92.0,80
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-13,0,65,73.0,52
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-13,0,84,93.0,52
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-14,0,87,97.0,76
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-14,0,85,93.0,79
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-14,0,85,92.0,80
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-14,0,63,86.0,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-14,0,85,93.0,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-15,0,85,96.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-15,0,86,93.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-15,0,83,91.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-15,0,64,75.0,48
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-15,0,83,93.0,48
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-16,0,83,96.0,76
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-16,0,85,93.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-16,0,81,93.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-16,0,64,76.0,55
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-16,0,82,96.0,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-17,0,82,94.0,76
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-17,0,85,95.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-17,0,83,92.0,55
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-17,0,63,75.0,55
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-17,0,81,94.0,55
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-18,0,83,94.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-18,0,86,94.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-18,0,82,94.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-18,1,63,94.0,56
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-18,0,82,94.0,56
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-19,0,87,94.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-19,0,85,94.0,79
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-19,0,64,94.0,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-19,0,82,94.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-20,0,85,94.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-20,0,81,91.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-20,0,61,73.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-20,0,81,92.0,54
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-21,0,87,94.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-21,0,87,96.0,79
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-21,0,83,90.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-21,0,65,72.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-21,0,83,90.0,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-22,1,85,90.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-22,0,86,90.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-22,0,82,90.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-22,0,64,95.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-22,0,83,95.0,54
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-24,0,87,95.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-24,0,87,92.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-24,0,85,91.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-24,0,66,73.0,58
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-24,0,87,94.0,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-25,0,83,94.0,77
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-25,0,84,94.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-25,0,81,94.0,52
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-25,0,63,94.0,52
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-25,0,82,94.0,52
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-26,0,87,95.0,80
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-26,2,84,95.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-26,0,64,95.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-26,0,85,95.0,77
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-27,0,85,95.0,79
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-27,0,84,89.0,80
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-27,0,61,69.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-27,0,85,92.0,80
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-28,0,87,94.0,78
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-28,0,87,94.0,79
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-28,0,86,91.0,79
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-28,0,66,73.0,55
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-28,0,87,93.0,55
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-29,0,85,90.0,55
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-29,0,86,96.0,55
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-04-29,0,65,72.0,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-04-29,0,88,92.0,80
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-30,0,80,89.0,80
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-04-30,0,85,92.0,80
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-04-30,0,83,87.0,78
